pool_id,mean_close,mean_feesusd,mean_high,mean_low,mean_open,mean_tick,mean_wethTokenprice,mean_otherTokenprice,mean_totalvaluelockedusd,mean_txcount,mean_volumewethToken,mean_volumeotherToken,mean_volumeusd,variance_close,variance_feesusd,variance_high,variance_low,variance_open,variance_tick,variance_wethTokenprice,variance_otherTokenprice,variance_totalvaluelockedusd,variance_txcount,variance_volumewethToken,variance_volumeotherToken,variance_volumeusd
0x86f63492771e5de6a0f07f6afd24eda88f339150,6.028954235e-07,3.3640722272142227,1659682.5527081857,1658662.4962369627,1659649.4365275758,-143222.8,6.028954235e-07,1658689.6564565226,6501.280062777476,3.2,0.5986298464468539,990102.5511119695,1121.3574090714073,7.445136647046462e-18,25.32393750413699,41612020.83969526,55925374.73637445,41032771.62815248,2042.1999999999998,7.445136647046462e-18,56466650.65934411,26278835.50975841,0.7,0.8025954867861863,2200203424834.0347,2813770.8337929975
0x873db156c72a702d74f7696f902a179fc69ad177,1854.037208133487,14.174771749093823,1.3888032103686744e+37,6.944016051843372e+36,6.944016051843372e+36,-117027.16326530612,5.1068553832583675e-05,6.944016051843372e+36,6852.876171947186,2.7142857142857144,0.7079914655838443,15861.450959829217,1417.4771749093825,168435235.05744904,2057.628297543691,4.627049317157463e+75,2.362748587484662e+75,2.362748587484662e+75,12667700918.431122,1.434196655872749e-09,2.362748587484662e+75,43245908.408584245,19.833333333333332,6.067264475907577,2411995017.7207065,20576282.975436915
0x874f903003dec4639e22cbebff6e8295c80842a7,607.6923152740133,42.68326338731662,145646.2410560954,141532.13358891662,143104.42000844993,-118317.73076923077,7.67804951654923e-06,143539.0155842742,150209.46556100086,4.723076923076923,2.37353853148663,209073.25979233644,4268.326338731662,48007692.298569694,23474.32998078412,1517634216.2931643,1633512440.1884558,1633270925.0871403,9657904.399821108,8.805922924972384e-12,1551930895.7948718,568029177.1526479,195.33357185450214,77.51098566029765,234056788939.10437,234743299.80784115
0x87699cbf270f2e72132f2d060ccf7dc97bb1fceb,92666.58323679754,77.99847644362157,2505743.062863343,2456228.8656210494,2475420.7970953044,-146978.9245283019,4.236855543452829e-07,2490943.4317586985,40434.9130301426,9.11320754716981,4.075694848835095,8862415.212056091,7799.847644362158,455116069381.26013,14513.244190963394,540160892982.48535,570977775584.3436,558539112553.4111,5400965.340348331,6.3917953052707705e-15,549981118303.4325,1160891044.5893035,228.02539912917277,40.320087026963854,207164118687280.97,145132441.90963393
0x876b2016c6f703fddded4b5ecd434be56c8ac454,3.09037551008e-06,0.04540328798207039,387224.7804316031,330269.0478054179,361689.42920349946,-127575.0,3.09037551008e-06,372251.58474672504,6627.579686090586,2.8,0.26953288139139137,77508.0274401961,454.0328798207041,1.4078320159548049e-12,0.002923342691846923,17772011938.844795,27366138123.53554,17372891133.28105,15841468.222222222,1.4078320159548049e-12,21274012718.681652,1487439.2557158172,13.955555555555552,0.10946793474255051,6249305440.361121,292334.26918469253
0x877040f2dffd2dea384fe1878d4fbdcb6ec1d92d,26.218060768848527,30.149774675077694,209.5107358900857,208.9356231560406,209.27283947106076,181737.5,0.0047824420958010126,209.09995514398486,6238.544843943384,6.75,6.845064636425598,1430.4239452203815,10049.924891692564,5497.086847765458,1432.4125049310078,0.16060498352867203,0.3291298018663204,0.22873367947772424,189629531947.7143,2.2030157869911633e-10,0.42110034290531634,41383146.8624583,47.92857142857143,75.95249645982608,3313398.97901513,159156944.99233422
0x8776fc4408e7f115f5a77235844adc8ab4b7aa70,214.84675777122467,64.67341943626886,1.2065843494337773e+36,32132.256712179962,32757.09313060482,-103812.12411347518,3.183502623102482e-05,33057.81828722024,40341.886040488396,3.8368794326241136,2.1852345631891894,66110.9055958229,6467.341943626886,13016870.605421571,14538.309101884466,4.1054851342818595e+74,56497313.24931721,51627194.36070558,5098641.931160244,5.5771342084043506e-11,58426713.877211764,1695287700.6395125,56.91279876832992,15.025700903258649,11354304259.838335,145383091.01884466
0x877f9474f02ea0b3d440bf1047971a52e79296e2,2.4478905506498218e+36,4732.268179671212,4.8957811012996437e+36,2.4478905506498218e+36,2.4478905506498218e+36,-233525.10791366905,3.765125035971223e-10,4.8957811012996437e+36,857203.3194910013,216.83453237410072,258.6160432186406,197264411940.932,473226.81796712126,8.329113725665356e+74,629776068.5159675,1.653751565820513e+75,8.329113725665356e+74,8.329113725665356e+74,6385103034.32885,4.572463486307015e-19,1.653751565820513e+75,34141417225.028015,882761.3419872797,1904531.9148278856,6.586844152149583e+23,6297760685159.675
0x8780b9783cb8055acd7a86b1106ef218e749e4de,18031425521.361477,1.1411213943547973,48725881295.18107,39437166302.04089,41771194336.74868,-244807.08333333334,2.5150449999999996e-11,46464545345.93753,2209.4056553423334,2.1666666666666665,0.04347644375590328,1666324341.909692,114.11213943547972,8.507754488544424e+20,6.39905201987256,4.480799626561679e+20,3.2356350326098303e+20,3.6997907915765665e+20,17198319.901515152,8.951852663181819e-23,4.332397445953846e+20,7199432.547124553,2.515151515151515,0.00892025054719824,1.3646386652212599e+19,63990.52019872562
0x87ade669de2a7cfc193112b7d885f5203a27635a,505.20198091313,8.657144357412031,0.25703301328137246,0.0006656461853843332,0.0006725265418669333,302116.3333333333,0.25703103828346635,505.20198091313,5206.392673972972,5.333333333333333,0.7835152080370928,1176.6484748293326,2885.714785804011,757838.468772706,41.029115420266464,0.049292266906943716,7.443973715831115e-11,1.562158812080208e-11,256804487941.33337,0.049293785879767835,757838.468772706,20290032.7591522,12.333333333333332,0.3663017224293015,836392.6448964668,4558790.60225183
0x87b1d1b59725209879cc5c5adeb99d8bc9eccf12,18.619329372750954,1561.2586323675282,19307.060317866242,18448.02422964935,18851.549187368644,133035.25630676086,6.941011135719e-05,18890.66941976524,941449.9642524645,38.38849646821392,55.577032812766014,779758.4125422054,156125.86323675283,343556.75067021756,21671099.32049401,74141294.72044559,72623193.66387628,72542591.46577652,27713159.03121018,1.640510634520166e-09,72590427.75567877,245775770280.38806,3196.591342282563,14258.175545460499,1714554976881.9568,216710993204.9401
0x87b5a1b7f48351381a93bee1caf52d74174f6c06,2519319929737.892,781.5507038310224,3.969e-13,2.982e-13,2.982e-13,78321.0,3.969e-13,2519319929737.892,240182.11136044137,55.0,24.608996544288868,74416165062877.36,78155.07038310224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x87bc273e8c0a98b40188f5ce5901e147d55a96e9,24196398.42699757,331.8963377537636,165286709.45008612,140965831.20967117,151655497.45895186,-189035.0,6.190876157142857e-09,162262769.76373246,19335.359320000272,44.857142857142854,17.795786741039333,618022056.2883469,33189.63377537636,4098259877866070.5,752880.8616886892,36698678537185.305,3495116151623360.0,1476270435193273.8,529456.0,2.2110705947300954e-19,127605466732544.38,56915182.45374015,12662.476190476185,2164.578667106685,2.4064659551752904e+18,7528808616.886889
0x87ccaae0a6e64ddf7210b6bd211afbfa93f2ae0f,7.088683052923442e+45,177.95405599682695,1.1814471754872403e+46,9.451577403897923e+45,9.451577403897923e+45,32813.208333333336,4.0664289514375003e-07,9.451577403897923e+45,25696.5893505928,30.51388888888889,8.520711866711586,5374647.433936793,17795.405599682697,2.3782386350424713e+93,1390271.0089118432,3.907507922823921e+93,3.148495592491217e+93,3.148495592491217e+93,24379110808.138115,6.553667903901084e-14,3.148495592491217e+93,25747584.029336963,25247.74805749806,3150.4254710239593,949142680442334.4,13902710089.118435
0x87dbe61463cbb50f50d346f4ad064079565328a4,0.553246629818138,40.69152826234089,6.430870050730177,6.152761160716511,6.2722091955886015,-18331.645833333332,6.264393902769451,0.16021947514161464,18730.156030716902,4.3125,3.5952710744166336,0.5656331039040406,13563.842754113628,2.3732921351589646,5657.670927358821,0.26110512799931984,0.16690440820246455,0.20803673019536406,375021.72296099295,0.15329984413383013,9.230368356611457e-05,287514934.1473306,51.368351063829785,52.84262706841277,1.2541415410506707,628630103.0398688
0x87f9eaede70419f704b361cf040693a30d731dcf,25.295521402309188,349.3314232373117,2.812039558184506e+36,57244.2275983367,60804.9152868448,-106316.28099173553,5.428572188075248e-05,60636.17929381038,57564.191932424015,40.16942148760331,16.865123953714683,300618.5546477403,34933.14232373117,154846.28444941904,1024850.0274481628,9.528453547141596e+74,1448871033.1175015,1506206568.4297543,120002688.49333014,8.61671904320479e-09,1466387910.850849,1623107542.9624715,12121.079061074724,2411.8931124716023,1278012286263.8518,10248500274.481628
0x87fe2e849845b99d15e81d3acab1d53a40c587e5,36396377.95564377,66.82854213738867,140410355.64238566,124541629.86932755,125330506.16397133,-183035.2619047619,1.9902071904761907e-08,136862235.62864405,3885.418925152433,34.23809523809524,12.247786719798924,106137008.97222301,22276.180712462887,4407688595134842.5,100158.39479744132,1.639802716187033e+16,1.7571793161651894e+16,1.7394997440965316e+16,108446405.36875728,6.197611571999231e-16,1.674998632728379e+16,29726770.997126084,17914.96631823461,3369.3284875737813,1.9884726684713078e+17,11128710533.049034
0x88000bc12717d8a4c6ab1a153b38f819e49310b2,2.335843886060606e-08,85.42515572056197,94292902.48092613,61093705.49563949,78258348.43003033,-178058.39393939395,2.335843886060606e-08,73445924.924278,15434.610730882248,29.454545454545453,5.622084273778403,168670360.05372617,8542.515572056196,1.8262314991657386e-16,61553.2843941803,7033695076551912.0,2900616757693333.5,5568078270124320.0,58443555.18371212,1.8262314991657386e-16,4013363100154649.0,36803949.64267291,4511.693181818182,253.43187751140997,1.1727030375254462e+17,615532843.9418027
0x88051b0eea095007d3bef21ab287be961f3d8598,23133.93494124045,190.54473958028956,3371551.6032034894,23277.237005549003,62461.49470265757,156078.1155234657,0.0070315079304890515,3332367.864905184,1680456.8316227451,23.837545126353792,29.091237000290516,4267.5035885675625,63514.91319342985,148196687962.89798,98946.29319609771,2991066254234840.5,148190035596.32303,571616244225.9398,176527883.93588135,4.612485586855327e-06,2990903092627162.0,2891469883712.7744,408.64380264741277,1658.6983499295047,29623478.924900986,10994032577.344193
0x882784c5807d5e2e4950ae2327ca5d9b56a1015a,14125.981708032896,267.7590500566278,1821457.9596086498,1747376.9750212543,1780572.6017733666,-143880.91089108912,5.689280192603961e-07,1784788.2174592912,545855.4164654944,36.603960396039604,47.50021807544837,86906348.18302579,89253.0166855426,20153879279.164993,164713.26668189268,43206373648.00463,54040419396.38217,48205302221.76961,1545974.481980198,5.3423933885067745e-15,46388306051.499725,166364386544.08163,6044.741584158415,5979.811660920358,2.1053514229080332e+16,18301474075.765846
0x88395224c3709be9a700624bd9246459585c56b0,8557.940016421579,790.3726140011623,0.00015611473779321671,0.00013182025251084673,0.00014497124178416163,-117633.0441860465,0.00014393253235032326,8593.810877708956,378113.78916995745,63.19767441860465,49.593618516303934,257015.3703356471,79037.26140011621,12890435.493519152,1747082.8879061616,7.906894511927874e-09,5.763144361436839e-09,6.093054952742874e-09,21440387.720653765,6.047404902588032e-09,12828332.026176155,28897977775.36984,3815.179947959018,7685.740166655023,103367616540.6067,17470828879.061607
0x883d2d3d9c669f07eccd31f63f77363219e8cc3a,22.35343785098507,4.474489260582662,447.1850283965204,425.9986606504423,431.8756411283471,-60590.170731707316,0.0024108521488710464,440.51482331951644,15510.383683558162,2.1707317073170733,0.7997735053597523,329.7236604223557,1491.496420194221,10529.896020122113,120.98598391946828,10808.760993105418,11795.72674395694,11702.150340620476,6215270.545121951,3.807785563991588e-07,10839.409970296583,160699404.4197384,13.145121951219513,4.229599390330255,779107.4736541945,13442887.102163145
0x886072a44bdd944495eff38ace8ce75c1eacdaf6,0.9897912919597193,55.24545915556506,1.1235059674917247,1.1016200596770918,1.1117231626435966,-608.5794871794872,0.9845500992760631,1.114187972115589,99607.84388394855,5.138461538461539,42.371919922904446,30.998217326564326,110490.91831113008,0.08371388520610541,160859.35690042732,0.12048246505539793,0.12317297617455245,0.12246509289011379,9410975.842876025,0.08228269028388002,0.1205949829021267,169642103126.93115,337.1920697858842,89242.26120126434,47313.543151485224,643437427601.7092
0x88696437d4a53fa4dc953b79fe079722bdc697b7,8.298946013178664e+36,31.294409893738127,9.958735215814397e+37,8.298946013178664e+37,8.298946013178664e+37,-288126.6341463415,0.0007879910364781901,9.12884061449653e+37,1691.8858222412434,2.6097560975609757,0.9046726473523025,565.6378427355477,3129.4409893738125,2.823772702115816e+75,15326.722089755762,2.4566822508407598e+76,2.1884238441397574e+76,2.1884238441397574e+76,134916131799.88779,2.565608805467164e-07,2.3296124792455475e+76,9278518.193659084,19.193902439024395,12.944095047526357,3558294.7234893283,153267220.89755756
0x887c4a8bc8ced712ae80c4f6be67a43c501599ee,123860.68171775869,297.5548658922151,3.264570972646667e-05,3.626862106966667e-06,8.2032329561e-06,121647.0,5.2457168966666665e-06,192884.05426670858,78112.32196104435,380.0,382.5628763038369,18446143.22377098,595109.7317844302,11958901243.1091,230976.94271127324,2.2180400465885532e-09,1.1222248603512302e-12,5.836918013032782e-11,1764867.0,5.202539720395705e-13,603733183.0871958,8920786831.468315,399871.0,382096.9215082954,475863615631742.4,923907770845.0928
0x88977729330e55aa7111fec4967d8a561ac7c741,124.89537154504433,1361.0471063253447,5.642732778446521e+35,5.642732778446521e+35,5.642732778446521e+35,-77857.99170812604,0.0010926584337432469,5.642732778446521e+35,482080.9631811896,24.028192371475953,37.355768434914914,21775.55734818873,136104.7106325344,1286460.6390745086,9607761.24010829,1.9199781224999738e+74,1.9199781224999738e+74,1.9199781224999738e+74,1269182974.0182033,1.8224579793048648e-06,1.9199781224999738e+74,95188239441.64787,1518.9510311124336,6619.547976893717,1836561052.5180995,96077612401.0829
0x889e126e30835835ed1b94ff68ff481276e1e01d,20.794769608824872,18.291599889416712,106.69115431566755,97.65401210265944,101.13840819385747,-46197.6,0.0098643360409621,101.50822312508778,12996.772660622075,5.9,2.4829759713647648,254.9491804788197,6097.199963138904,1920.3938776186199,316.7154944346322,46.937582454250304,20.751596454370144,29.47789520624046,145506.04444444447,1.4316716978137323e-07,14.84508287253933,21982047.069347117,27.43333333333333,5.943787666508358,63312.20734717793,35190610.49273691
0x88a3a6d6d9d22eff5cabd63ce102122d905b2068,3.209969684342691e+36,49.56713050243692,6.419939368685382e+36,6.419939368685382e+36,6.419939368685382e+36,-159045.64150943398,6.415730932839622e-07,6.419939368685382e+36,34560.87839502562,7.613207547169812,2.653883282146898,4385538.07741458,4956.713050243692,1.092213969686307e+75,73579.5131918941,2.1636238637595395e+75,2.1636238637595395e+75,2.1636238637595395e+75,10358976214.65121,1.8374181842931408e-13,2.1636238637595395e+75,599546239.5785995,1348.8108715184194,212.8830015514449,683790390943046.9,735795131.9189414
0x88ada7b1dd1c728ea87404cea7a0780139eb35d1,0.00037733004338867286,14.8330210358005,2713.4072586571,2545.4784570164584,2643.000085033655,-78763.27160493827,0.00038126588638688646,2643.223167990147,13431.24170467411,12.506172839506172,2.2504307979535447,5723.908108784386,4944.3403452668335,2.8937338243472706e-09,198.79879005685362,58082.917601671594,67363.19740038764,51368.05302835744,783947.3003086421,1.1411420791747647e-09,54976.78675362836,25065050.46341173,61.42808641975309,4.8747182570947025,28829987.146609753,22088754.450761516
0x88b468740da532ea93e687d3c5bfda5efc26f2f8,1.8903154807795845e+37,665.9637764575076,2.835473221169377e+37,2.835473221169377e+37,2.835473221169377e+37,-203850.11111111112,2.0092439943861114e-06,2.835473221169377e+37,20864.42580834229,92.44444444444444,23.924109665750983,8086114.7130986815,66596.37764575076,6.248157375792774e+75,2343946.941035704,9.096582061815951e+75,9.096582061815951e+75,9.096582061815951e+75,44269198247.41587,5.422565113196904e-12,9.096582061815951e+75,70469082.40104419,29700.539682539675,3008.9350803238726,211818942181242.75,23439469410.357037
0x88ddbbb87dd7b11f295b825bd65b86645bf851f1,25326.15179459728,30.24471029685167,252647.9926843023,252547.69370544408,252607.78306865232,-124401.2,3.95933143757e-06,252568.76491654836,77742.97991956797,7.5,3.1385370114236926,791724.4711791037,10081.570098950557,6414139645.223727,1283.5043115735002,231690.26463915253,246789.00784134114,228140.31565285713,370.8444444444445,6.006948744906589e-17,244780.23095428877,1487129609.6193788,21.166666666666668,13.22537531543697,839994778682.289,142611590.17483336
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,2.3632770258020384,215100.96616643338,2310.0748006909826,2167.735230513937,2244.4668636363576,199858.973816717,0.0005093386133779993,2243.2318517073027,277157393.4420484,6165.363544813696,208954.5063275898,430174584.11929625,430201932.3328668,5543.592053215713,26431100214.451824,822785.5706127099,710023.3433281366,773620.8594542684,13452139.436813744,3.06344390165498e-08,770704.1310967207,1.231282734347596e+16,7625619.306210002,32041074830.086296,1.0571410200016893e+17,1.0572440085780731e+17
0x88efd7a4e57d160ab03cc538aa054fee3aa2080c,669.6260591063625,113.61293171768273,0.0026079750724015078,0.0023822371307658918,0.0025004341566457265,64123.306282722515,0.002502081954522923,689.902888948593,71574.0537992694,24.515706806282722,5.545204035851433,2205.9276373148878,11361.293171768271,534703.6982467971,231349.1033494567,2.1350763337671375e-06,1.6443751803568936e-06,1.88902523943871e-06,1836063561.0266793,1.8691369339910265e-06,589527.3030440974,1545016098.145467,953.741222464993,275.6251599049426,56626244.82366752,2313491033.494566
0x88ffaa8daa7331c62c7590e976b7d9c6c417c0d0,3761.279961739758,66.26447819374894,0.00033014890553018366,0.000302866133849248,0.00030738118310535105,81902.0612244898,0.000306265293793998,3837.129983800442,303486.0329603025,3.2551020408163267,5.085658727389291,14971.783650850834,22088.15939791631,1625761.2377506606,88172.38960672723,4.742461332377976e-08,2.9539486869885724e-08,2.985806246333979e-08,15952511.625078896,2.9418137872059005e-08,1198856.4018852094,34715176682.77962,9.676520092573112,488.9757669771485,2463607001.063142,9796932178.52525
0x890870fad85e3e268b08b64072b4239a6865b19f,4.78006901275862e-06,8.397525411998759,211561.2951999272,209773.190784888,211304.7517719169,107728.37931034483,4.78006901275862e-06,210216.9557046938,23268.825878635165,1.4482758620689655,0.22391584656218122,45288.793585764135,839.7525411998761,1.1999810589194051e-13,158.72614903285466,159151682.19490305,224316847.01604268,169570795.7504385,501102.17241379304,1.1999810589194051e-13,212805846.44154257,85668087.43944097,0.8990147783251233,0.08342463051621253,3082374482.2242446,1587261.490328547
0x89226e6535ef0631a20d694a91a1a62d335bb0b9,0.002439184507618043,5.668968114572065,1.6202704120967867e+37,65663087.24594004,1.6202704120967867e+37,-103637.35714285714,0.002439184507618043,133357474.29178286,736.7072716564793,13.619047619047619,1.0255290398181247,1710200326.311746,1889.6560381906882,9.975937556838526e-05,359.74188947904094,5.378614670696793e+75,6.770238217608468e+16,5.378614670696793e+75,1716134286.7229965,9.975937556838526e-05,4.181962655684017e+17,8477087.673051871,1043.9976771196282,11.758247287409702,6.101548468980485e+19,39971321.05322678
0x8927472c2bfbad63bc125070673223c4417943cc,9696.701262356626,124.99641076102525,0.0001031278548182,8.62338368831e-05,0.0001025957502833,91800.0,0.0001031278548182,9696.701262356626,37033.075802613006,17.0,6.774549043894821,71109.37487249315,12499.641076102524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x892b28e746beb79209252592e4183b6c57bdc7e8,1.2567051724137932e-11,59.42561436076068,158903455397.98465,118255645072.95198,132440327150.61197,-253041.4655172414,1.2945353448275862e-11,126487478867.43079,36575.75804783423,14.948275862068966,2.971247646769869,322669688731.1779,5942.561436076068,6.698763215727768e-23,11530.620635864727,3.6214864482452334e+22,8.001174889373627e+21,1.0135380235034569e+22,53099846.95493043,6.561305293200545e-23,8.433463302710663e+21,202324417.39388782,763.8744706594072,31.924602295860222,1.270582782624561e+24,115306206.35864729
0x894e521b0709362740401b7f5a9c1a547cb6baf4,38853.75104543984,29.475523217386005,2.489683803953599e+37,8.298946013178664e+36,2.489683803953599e+37,101205.9756097561,8.298946013178664e+36,40526.62258083653,27926.73861165632,4.7560975609756095,1.594199569619297,69962.81397696119,2947.5523217386008,229206454.73356313,791.6325697331496,8.047752201030075e+75,2.823772702115816e+75,8.047752201030075e+75,39905150144.87439,2.823772702115816e+75,153282319.03067464,346631731.48499703,25.3890243902439,2.294095286815923,4384737181.168766,7916325.697331494
0x89556c9d2b44c20dc367bf24fa86e5f1f4e44c7f,35530.59134492066,101.4641631943101,4.002065950740044e-05,3.294032842208245e-05,3.556652311791491e-05,114301.21052631579,3.55277079527693e-05,39471.9766503915,30585.187674894532,13.078947368421053,6.193999459452729,102558.30457726188,10146.416319431011,683398574.7659963,80797.44665482265,5.592387432197788e-10,3.520232426685985e-10,4.1682614791054943e-10,8037339127.779273,3.9581211059917034e-10,692535651.8808343,370988085.3266789,481.7646649663807,311.8261795650155,62413674838.75241,807974466.5482264
0x89640212879a8547ef1c19f383ba312c4158fc96,531.2969708215013,18.445651405112518,4587.801778328487,4543.019060809272,4551.241368508973,-84240.73333333334,0.00022086606273489335,4579.651358194206,25579.572800229664,1.7,3.3626581484810485,14168.433644329587,6148.550468370838,2634259.8688957244,1117.4353320337445,251491.4600002358,228823.7484805832,224659.2516839613,1181984.133333333,5.625514649731989e-10,256785.8270428441,3588796327.3990927,1.5275862068965516,21.81824843935447,344072559.29884607,124159481.33708274
0x89646e3a7e2278ce98285218f176a890544f7892,1683.6185588860262,40.632680377315594,0.0007562813448824079,0.0006814980509915656,0.0007133948132925516,73381.6422338569,0.0007078472744088866,1687.6159254381744,47201.313865412616,8.534031413612565,2.4711972754659883,3515.5275110312214,4063.268037731559,597993.308213956,6423.114870641685,1.293527693116908e-07,7.483280187776924e-08,9.391347316041574e-08,17999099.415485907,7.833494562624748e-08,593665.6278248633,471354872.1478757,106.76326291509535,23.182718129564325,35381463.88603128,64231148.706416845
0x897c431f6221223d870a68751c8812e841f36472,3.73446862020381e-05,1135.9429515946485,31942.116068734606,25904.164208297672,27452.787550754358,-102060.95238095238,3.793496420672143e-05,27779.65229053404,100765.52568289256,49.976190476190474,49.22265532436927,933889.2126126935,113594.29515946486,1.0584753236000871e-10,16117528.53595491,114412753.54524562,58392625.165888764,45325971.08488172,5384958.826945412,7.531871507969847e-11,43325518.90954508,916199281.5427763,28149.43844367016,29140.450501235708,7417157212771.321,161175285359.5491
0x898cd5edbfb9f8c4b0bbb37551f81d74ab627aee,7.98500111111111e-11,5.619474487316649,22673698460.802315,17480625511.84662,20241018826.668095,-235181.11111111112,7.98500111111111e-11,19943311308.14102,4270.295213360112,9.0,1.027560974677897,11592187072.134739,1873.158162438883,4.129030015221111e-21,74.76733567401612,8.210698767940148e+19,1.259708084798682e+20,1.095119213441654e+20,55425141.36111111,4.129030015221111e-21,1.1249339079311196e+20,18062542.503681745,140.5,2.4547109928686464,3.621575392370354e+20,8307481.7415573485
0x899430e1653a277b943e7fc16cf1702471cc199e,2.0027783499999998e-08,870.3912024307509,60489002.62147374,33180352.665476434,40127998.901721135,-177377.25,2.0027783499999998e-08,50988196.01489954,8198.493676847449,286.5,54.615000801133114,218103757.06034708,87039.12024307509,1.1758653045009419e-17,2965650.4999824506,171912578562555.66,696614727574567.4,453738836934698.2,2801414.25,1.1758653045009419e-17,68317474134844.69,209519.73299498323,298003.0,11673.297264496092,1.5452509543233373e+17,29656504999.824512
0x899920d66097d4dbf870df859652199cdf938e33,6.818501388933333e-06,104.00646678637283,240159.94897113251,125617.78209033195,234851.40793429952,-119095.66666666667,6.818501388933333e-06,150395.218156756,20851.469636009486,12.666666666666666,4.6398785489253855,608287.7324568919,10400.646678637284,1.9347520684465356e-12,25651.374639993584,16395778617.205423,2793693877.694442,17678545979.277237,3785137.3333333335,1.9347520684465356e-12,754564604.1687957,2779823.9545562766,284.33333333333337,50.999669215817576,856841165352.1295,256513746.39993578
0x89a2c695eea101d062a098e336a5c15bfd20a343,249080.29711240032,12.056977020696444,4.099479355907533e+36,2.3917266967673494e-05,2.5269371129607228e-05,126853.8313253012,2.4994404827904822e-05,249294.05586022022,1813.5672618930705,2.5903614457831323,0.4384614982575579,38102.82846592555,1205.6977020696445,46507289565.8885,2152.6806099163714,1.3948756721294992e+75,1.853657341456764e-09,1.947626395335328e-09,7349718440.117546,1.8600540826439447e-09,46403297271.65636,1700990.1068935497,10.196003526300323,2.178474927166742,4277721023.268279,21526806.09916371
0x89b79be701ac5152593515c85fdff7864e2b6ec6,2.835473221169377e+37,6.246649929784364,8.506419663508131e+37,2.835473221169377e+37,2.835473221169377e+37,-316461.5,2.4827668720166665e-06,8.506419663508131e+37,2249.134398459659,1.4166666666666667,0.21816776156249254,65900.80586578965,624.6649929784364,9.647890065562372e+75,44.66001178549859,2.3681184706380364e+76,9.647890065562372e+75,9.647890065562372e+75,118481682556.27272,2.241507265046859e-12,2.3681184706380364e+76,6512869.0411753915,0.4469696969696969,0.046014389371583315,4164256745.69462,446600.1178549858
0x89b7cd767331b500c4432ff312bab3d601227b18,8328432.211476557,17.146754251836175,1.201005528e-07,1.1933239065e-07,1.1933239065e-07,159358.0,1.201005528e-07,8328432.211476557,3893.2730533134454,9.5,0.6245062009454377,5192377.612601292,1714.6754251836173,34577471498.3246,88.6026865439476,7.19046095509295e-18,2.5445295463862485e-18,2.5445295463862485e-18,49928.0,7.19046095509295e-18,34577471498.3246,29917686.263664104,84.5,0.12751876303179557,9036052051279.93,886026.865439476
0x89cc4216e0a61152fb631c9b3bdc825d5373e43f,41.27835979310258,294.6631461529976,331.60905132467065,261.13010187471286,304.8044647427356,-57224.1875,0.003279379371806863,306.1448046244366,8285.016346492877,48.6875,12.807111531235527,3485.8383331972395,29466.314615299765,12720.432135014973,95435.01797565703,659.5877063539316,2309.123902462595,333.82597905962155,421925.8958333333,4.731321963582461e-08,380.3782494109838,10960555.214742774,1973.4291666666666,182.83469197558853,11032966.268694557,954350179.75657
0x89da83cde7aa3ad797cc3623fa7df8cdd663d0e1,3.05094141e-08,816.858692689081,112784605.04816227,34267643.06919834,107250664.05536154,-173358.5,3.05094141e-08,34786133.61714755,348811.98745875515,416.5,147.42640153592788,8653731566.027405,272286.2308963603,1.0753515421197764e-16,63067.871759881484,6882057371072780.0,157673134853133.84,8241796533962180.0,12019704.5,1.0753515421197764e-16,139796098041460.38,4511458900.906634,1404.5,2057.347035978418,7.119010905810657e+18,7007541306.6535
0x89e1fc705df24c10b4b83cfef2ae0f0d9ae8387f,553006.1201505522,370.46959215509804,9.511814672680003e-06,2.1540681502690906e-06,2.8966965476618173e-06,129837.87272727273,2.782959973036364e-06,558651.1752167379,24316.64149200032,42.92727272727273,16.081974592182515,4656796.950905143,37046.9592155098,190220859888.19452,134181.63404103613,1.1447193115247896e-09,1.6522715633720922e-12,2.2024594576754452e-12,46829541.44646464,2.134086384216336e-12,185614405085.9986,322555965.62972444,1573.8464646464645,266.91744412916654,12792731182030.379,1341816340.4103618
0x8a02e33a02cf133f0f98a0fcd07e2e8507cad2e0,1.0109564268240736,1.9321322777171877,0.9817089920194746,0.9811094142244035,0.9817089920194746,190.25,1.0192563929911502,0.9811094142244035,79872.42988505618,1.5,1.5810207454039462,1.5515357167933577,3864.2645554343753,0.00033412937956355237,13.443465060782286,2.6107236940141836e-06,2.625935221852651e-06,2.6107236940141836e-06,261.5833333333333,2.824819851636069e-06,2.625935221852651e-06,170701321.19267428,0.3333333333333333,8.905014148671366,8.576565482698834,53773860.24312916
0x8a0f395c59595880f4ceb5d9547678680e39de4e,40.775080784584944,33.14253928566533,203.4355282633912,165.52750217931086,183.35009532431897,-51866.94117647059,0.005951262723222908,192.09520896765687,2541.9083557730423,14.558823529411764,2.461963319712203,412.7509717349785,3314.253928566533,6675.922232684627,3192.7407960392056,7156.101211850942,3169.4058379197604,3240.738168758482,13790824.481283423,4.096475454562443e-06,6601.746735023198,4754247.913993183,548.6782531194295,17.207690317819697,540835.5872641901,31927407.96039205
